읍면동 명,도로명 주소,단지 명,위도 좌표,경도 좌표,종량제 수거함 수,재활용 수거함 수,유리병 수거함 수,스티로폼 수거함 수,폐기 건전지 수거함 수,폐기 형광등 수거함 수,음식물 수거함 수,음식물 계량 수거함 수,CCTV 설치 수,등록 일시
이도2동,제주특별자치도 제주시 이도이동 1977-7,남광로4길 33(중앙여고 동쪽 주차장),33.491173,126.5407181,3,4,1,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 신설로 16  ,신설로 16 (한마음공원 서측 인도변),33.4944511,126.5434898,1,3,2,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1968-5,신설로2길 9 (혜성무지개 타운 맞은편 무료주차장),33.4945358,126.5422285,5,4,4,2,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 아라이동 3002-9,신설로6길 2-11(이도농협 동측 주차장),33.4926533,126.5432307,4,3,2,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2021-12 ,구남로6길55-1 (광명광고 북측 주차장),33.4863339,126.5375548,5,,1,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2021-12,구남로6길55-1 (광명광고 북측 주차장),33.4863339,126.5375548,,5,,0,1,1,,1,,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2013-1  ,구남동 6길 31 이도어린이집 인근 공원 앞,33.4881034,126.5363558,3,5,2,0,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2030-4,구남동2길 45-6(구남동 후니빌 북측 무료주차장(가온어린이집 인근),33.48822,126.5339747,4,4,2,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2026-9,구남로2길 36(구남로2길 36 C&J빌 인근),33.48696,126.5349001,4,,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2026-9 ,구남로2길 36(구남로2길 36 C&J빌 인근),33.48696,126.5349001,,5,,0,1,1,,1,,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2040-2  ,구남동2길 51-3(구남동 김기량성당 남측),33.4872685,126.533621,5,,2,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2040-2,구남동2길 51-3(구남동 김기량성당 남측),33.4872685,126.533621,,5,,0,1,1,,1,,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2035-10,구남로2길 8(탑모라횟집(구남동) 남쪽주차장),33.4885656,126.532875,3,2,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1998-9  ,구남동2길 22-11(이도2동 1998-3 무료주차장),33.4902021,126.5352345,2,3,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1999-1 ,구남로8길 10-2(제주소방서 뒷편 무료주차장),33.4905489,126.5364725,3,3,2,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1999-1  ,구남로8길 10-2(제주소방서 뒷편 무료주차장),33.4905489,126.5364725,,,,0,1,1,,1,,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2017-1,구남동6길6(남문주유소 뒷편(먹돌식당 맞은편)) 118번 옆,33.4885692,126.5386122,5,,2,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 2017-1,구남동6길6(남문주유소 뒷편(먹돌식당 맞은편)) 77번 옆,33.4885692,126.5386122,,4,,0,1,1,,1,,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1909-74 ,(이도주공 3단지 서측 그린물류 맞은편),33.4901108,126.5311398,2,2,1,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1023-16  ,(독사천 동아아파트 103동 남서측),33.4887588,126.5304463,2,3,2,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 67-20,(수선화아파트 1차가동 북측 공원 서측),33.490554,126.5301988,5,,2,1,1,1,4,1,3,2024-11-06
이도2동,제주특별자치도 제주시 도남동 67-20,(수선화아파트 1차가동 북측 공원 서측),33.490554,126.5301988,,4,,0,1,1,,1,,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1028-1,(할매추어탕 서측 무료주차장),33.4917812,126.5361669,3,3,2,0,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 구남로7길 15,(이도주공1단지 110동 코너 외부),33.4938223,126.5335348,4,,2,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 연삼로 378,(제주117센터 옆),33.493886,126.5326276,,4,1,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 65-3 ,한솔새마을금고 남측 삼거리(우정탕 맞은편 주차장,33.4914551,126.5284477,4,4,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 664-6,국민연금 공단 북측 주차장 옆,33.4904642,126.527301,4,4,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 735-1 ,복지로3길 11-9(정부종합청사 앞 주차장(도남동 735-1)),33.488477,126.523787,3,2,2,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 복지로3길 16-1 ,복지로3길 16-1(정부종합청사 앞 공원(도남동 742)),33.4880886,126.5223919,2,2,1,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 755-1,복지로7길 4(정부종합청사 앞 주차장(도남동 755-1)),33.4887613,126.5259288,2,3,1,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 574-1,청사로1길 18-4(상공회의소 동측 무료주차장),33.4905942,126.5199652,2,2,1,0,,,1,1,,2024-11-06
이도2동,제주특별자치도 제주시 도남동 748-8  ,복지로9길 28-2(도남동 748-8 무료주차장 내),33.4889737,126.5275749,2,3,1,0,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 161-2,원남6길 42 (한성베르뜨 빌라 북측),33.48569,126.529997,5,5,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 신성로2길 17,(도남동 51-25 보현사 뒤 남서측(동양월마트 앞),33.4955566,126.5235885,2,2,2,1,1,1,3,1,1,2024-11-06
이도2동,제주특별자치도 제주시 신성로2길 17,(도남동 51-25 보현사 뒤 남서측(동양월마트 앞),33.4955566,126.5235885,3,6,2,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남로8길 19-2 ,(청룡사 남측),33.4933696,126.526894,3,2,1,0,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남로10길 1 ,도남로10길 1-5(청룡사 북동 코너),33.4936898,126.5274948,2,2,1,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 55  ,도남초교 북동측 사거리,33.4940194,126.5268263,3,3,2,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 신성로4길 37 ,(성환빌라B동 서측 골목 코너(도남1차e-편한@ 남측),33.49407,126.5222253,2,2,1,0,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남로10길 35-4,(도남연립주택 서측벽(꼬마세상어린이집 앞),33.494481,126.5242178,2,3,1,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 신성로 14 ,(한국타이어명일종합상사 서측 다리),33.4960429,126.5212074,2,3,3,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 서사로23길 11,(도남동902도남e편한세상 북서측),33.4978868,126.5207427,2,3,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 903-23  ,서광로22길 31(도남동903-8도남e편한세상 동측),33.4972281,126.5232606,2,2,2,1,1,1,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 916-10,도남로3길 3-2(도남동 노인회관 옆),33.4980779,126.5263195,2,2,2,1,1,1,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 914-3,(강정형외과 인근 공원 동측),33.4994175,126.525919,3,4,2,1,1,1,4,1,3,2024-11-06
이도2동,제주특별자치도 제주시 서광로 274,(삼천리 자전거 앞),33.4999314,126.5258037,4,5,2,1,1,1,3,1,4,2024-11-06
이도2동,제주특별자치도 제주시 도남동 912-4  ,도남로4길 6-1(근혜빌라 앞),33.4973105,126.5254017,3,3,2,2,,,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 서광로26길 38-1 ,서광로26길 38-1(청암연립 입구),33.49659,126.5246755,3,4,2,1,1,1,3,1,4,2024-11-06
이도2동,제주특별자치도 제주시 이도2동 1927-5,이도초교 후문 서측 교량 옆,33.4876594,126.5304352,1,2,1,0,,,1,0,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 689-7 ,복지로북길 2-20(시민복지타운 한국은행 동측),33.4881817,126.5214451,2,2,1,1,1,1,2,1,2,2024-11-06
이도2동,제주특별자치도 제주시 청귤로3길 44,청귤로3길 44(학생문화원뒤편),33.5014232,126.5412177,3,3,2,1,,,4,1,2,2024-11-06
이도2동,제주특별자치도 제주시 이도이동 1065-12,남광북1길 8(동진자동차공업사 맞은편),33.4950274,126.5352139,2,3,2,1,,,3,1,2,2024-11-06
이도2동,제주특별자치도 제주시 도남동 70,수선화아파트 나동 1차 관리사무소앞,33.4902721,126.5304727,1,2,1,1,,,2,0,,2024-11-06
이도2동,제주특별자치도 제주시 연북로 398,대춘해장국 주차장,33.4806685,126.5237541,1,2,,0,,,,,,2024-11-06
삼도1동,제주특별자치도 제주시 서사로24길 6,한라일보사 서측,33.4982692,126.5190841,3,4,2,1,1,1,2,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 서사로24길 24,제2삼오교 서측,33.4983442,126.5176981,3,4,2,1,1,1,2,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 561-23,예하게스트하우스 서측,33.4994044,126.5171449,3,4,2,1,1,1,4,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 565-17,SK삼화주유소 남측,33.4993141,126.518962,2,4,2,1,1,1,2,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 573-5  ,동명탕 동측,33.4988005,126.5215108,2,4,2,1,1,1,2,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 573-5  ,금광아이빌 남측 공영주차장 입구옆,33.4991399,126.5217998,3,5,3,1,1,1,4,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 533-9,삼미기업 북측 공영주차장 내,33.5012794,126.519664,2,4,3,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 506 ,중앙어린이놀이터 서측,33.5012611,126.515683,3,5,2,1,1,1,4,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 522-2,동백하우스 남측,33.5015829,126.5187347,2,3,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 519,뉴월드마트서사라점  남측,33.5004346,126.517924,3,4,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 585,중앙초등학교 서측,33.5032311,126.5148125,4,4,3,1,1,1,2,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 서사로14길 12,중앙경로당 동측,33.5036626,126.5184749,4,6,2,1,1,1,4,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 서광로27길 21,탐라장애인종합복지관 서측,33.5015492,126.5246294,3,4,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 서사로17길 20,용천어린이놀이터 남측,33.5020117,126.5218652,3,5,2,1,1,1,4,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 536,동양월마트 남측,33.5019455,126.5200326,3,4,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 서사로15길 27,용천소공원 서측(서광로25길),33.502586,126.5230467,3,4,2,1,1,1,3,1,3,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 305-10,제주외국어학습센터 남측,33.5037459,126.5231406,1,4,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 서광로25길 60,제주외국어학습센터 서측,33.5038826,126.521946,3,4,2,1,1,1,2,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 충효1길 2,진영마트서사라점 서측,33.5051999,126.5193164,2,4,2,1,1,1,2,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 전농로1길 9,삼남주유소 동측,33.5054935,126.5147416,3,3,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 서사로10길 6,서사라어린이놀이터 북측,33.5062416,126.5190908,3,5,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 전농로1길 50,삼도1동노인회관 서측,33.5080198,126.5172752,3,4,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 충효길 41 ,NH농협제주영업본부 서측,33.5079986,126.5193795,3,5,2,1,1,1,3,1,2,2024-11-06
삼도1동,제주특별자치도 제주시 삼도일동 1227-42  ,삼성전자디지털프라자 제주삼도점 북측,33.5101431,126.5196044,2,4,2,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 전농로9길 7,중앙여중서쪽,33.5050507,126.5205513,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 전농로11길 10,중앙여중동쪽,33.5051902,126.5218079,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 228-32,남성경로당 북쪽,33.5073215,126.5238152,3,3,1,1,1,1,4,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 서사로7길 35,보쌈집 북쪽,33.5058937,126.5223726,2,3,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 서사로7길 5  ,비젼교회 서쪽,33.5071711,126.5205399,3,3,1,2,1,1,0,1,1,2024-11-06
삼도2동,제주특별자치도 제주시 서사로7길 5  ,비젼교회 서쪽,33.5071711,126.5205399,2,1,0,0,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 248-92,남성방범초소 북쪽,33.5073846,126.5228905,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 248-177,참이슬아파트 동쪽,33.5084948,126.5232644,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 182-5,구제대병원 서쪽,33.5104372,126.5219852,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 중앙로14길 41,남초등학교 서쪽,33.5103075,126.5204463,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 938-2,향사당 서쪽,33.5122025,126.5214002,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 관덕로6길 10,모이세해장국 서쪽,33.5121877,126.5220442,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 중앙로12길 14,중앙성당 북쪽,33.5121784,126.5234501,4,4,2,0,1,1,0,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 중앙로12길 14,중앙성당 북쪽,33.5121784,126.5234501,6,0,0,1,1,1,4,1,1,2024-11-06
삼도2동,제주특별자치도 제주시 관덕로3길 13-1,목관아지 서쪽,33.5142126,126.5215231,2,4,1,1,,,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 관덕로7길 13,북초등학교 정문,33.5146085,126.5227463,2,4,1,1,,,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 1157-28,타젠바이크 정면,33.5134878,126.5184112,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 무근성길 39,무근성슈퍼 북쪽,33.5146163,126.5199468,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 무근성1길 10,무근성경로당 동쪽,33.5147379,126.5191964,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 1252-9,119센터 동쪽,33.5166706,126.5178825,2,4,1,1,1,1,4,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 탑동로9길 7,라마다호텔 남쪽,33.5175475,126.5177618,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 탑동로3길 10  ,미화빌라 동쪽,33.516717,126.5220828,2,4,1,1,1,1,3,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 북성로 24,우체국택배 서쪽담,33.5160844,126.522124,2,4,1,1,1,1,3,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 탑동로6길 10,이마트주차장,33.5181691,126.521941,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 1158-96,전복김밥 동쪽 주차장,33.5153624,126.5182666,2,4,1,1,1,1,2,1,2,2024-11-06
삼도2동,제주특별자치도 제주시 삼도이동 303-10,칼빌딩 서쪽,33.5049796,126.5251492,2,4,1,1,1,1,2,1,2,2024-11-06
용담1동,제주특별자치도 제주시 동한두기길 19,,33.5165915,126.5159684,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 21-1,,33.5139857,126.5179817,2,3,1,1,1,1,3,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 82-1,용담월드하우스 남쪽,33.5127982,126.5169534,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 100,,33.512004,126.518066,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 131-3,제주중학교 동쪽,33.5115703,126.5170596,2,3,1,1,1,1,2,1,3,2024-11-06
용담1동,제주특별자치도 제주시 용담1동 298-6,제주향교 서쪽,33.5108643,126.5153783,2,2,1,1,1,1,2,1,2,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 331,한중석재사 앞,33.5127571,126.5155019,3,2,1,0,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담1동 142-1,장안마트 서쪽,33.5112495,126.5184306,2,3,1,1,1,1,4,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 137-86 ,,33.5104185,126.517669,2,3,1,1,1,1,2,1,3,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 132-20,,33.5110225,126.5168418,2,3,1,1,1,1,2,1,3,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 295-4,,33.5105753,126.5159409,2,2,1,1,1,1,2,1,2,2024-11-06
용담1동,제주특별자치도 제주시 용담로19길 7,퍼피하우스 남쪽,33.5094074,126.5161542,2,3,1,1,1,1,3,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 292-11 ,,33.5098598,126.5153049,2,2,1,1,1,1,2,1,3,2024-11-06
용담1동,제주특별자치도 제주시 용한로 12 ,우정상사 건너편,33.510392,126.512344,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 242-6,오뚜기갈비 남쪽,33.5095857,126.5140694,3,5,1,1,1,1,4,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 260  ,서문성당,33.5071907,126.5122904,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 257-21,,33.5081728,126.5118545,2,3,1,1,1,1,2,1,3,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 263-1  ,,33.5059947,126.5118508,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 251-24,모텔 안남,33.5054603,126.5136651,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 267-2  ,,33.5049894,126.5120912,2,3,1,1,1,1,2,1,4,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 266-1,적십자회관 동쪽,33.5047174,126.5143745,2,3,1,1,1,1,2,1,3,2024-11-06
용담1동,제주특별자치도 제주시 용담일동 2647-3  ,태화연립 앞,33.5021138,126.5118284,3,5,2,1,1,1,3,1,3,2024-11-06
용담1동,제주특별자치도 제주시 서광로 147-3,송월타올 북서쪽,33.5003779,126.5122082,2,2,1,0,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 454-2,용연다리서측,33.5150874,126.5137913,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 367-19,제2한천교 앞,33.5124029,126.5139074,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 471-4 ,디어하우스 앞,33.5140238,126.5121236,2,4,1,1,1,1,3,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담로7길 14-1,사대부고 동측,33.5135004,126.5104004,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 성화로6길 50,서초교 후문,33.5112943,126.5105909,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용화로 37-2,헤어아트미용실 옆,33.5099507,126.507681,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 성화로1길 5 ,성화연립동측,33.5103885,126.5043215,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 617-24,한울미용실 앞,33.510781,126.5080146,2,3,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 607-19,,33.5120859,126.5067928,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 성화로5길 6-9,할망곰탕 남측,33.5112669,126.5032653,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 935-10,유성주택서측,33.5126893,126.5041489,2,4,1,1,1,1,3,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담로 29 ,일진항공 부근,33.5133813,126.5058796,2,2,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담삼동 546-1,현대2차아파트 남쪽,33.5142599,126.5079368,2,4,1,1,1,1,4,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담삼동 531-88,주연상회 앞,33.5149357,126.5062062,2,4,1,1,1,1,2,1,3,2024-11-06
용담2동,제주특별자치도 제주시 용담삼동 995-1,,33.5145361,126.5043728,2,2,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용마서1길 27  ,용마게이볼장 부근,33.5157216,126.5050052,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담3동 1071,레포츠공원주차장,33.517934,126.4996612,,6,1,1,,,,1,1,2024-11-06
용담2동,제주특별자치도 제주시 용담3동 1071,레포츠공원주차장,33.517934,126.4996612,5,,1,0,1,1,3,1,1,2024-11-06
용담2동,제주특별자치도 제주시 서해안로 456-12,어영마을회관 남측,33.5185627,126.4890792,2,2,1,2,1,1,1,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2679-29,,33.5085918,126.5108708,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용문로20길 14 ,제주은행동측골목,33.5078077,126.5112849,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2686-7,장원하이빌 뒤편,33.5057726,126.5105563,2,4,1,1,1,1,3,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용원1길 18,시계바늘어린이집 앞,33.5046426,126.5100954,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2696-16,문화재 터 옆 주차장,33.5035689,126.5104112,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2621-8,,33.5022217,126.5094449,2,4,1,1,1,1,3,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2718-47 ,,33.5033679,126.5081954,2,4,1,1,1,1,3,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2617-5,신도리코 옆,33.5013485,126.5081001,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2746-1,월성회관,33.501634,126.5051011,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2784-4,,33.4995693,126.5025031,2,4,1,1,1,1,3,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2791-2 ,,33.4995123,126.5006318,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 2745-12,,33.5019868,126.5037201,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 746-9,,33.5034943,126.5042677,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용해로 147,,33.5045611,126.5069592,1,3,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용문로 145-3,,33.5078424,126.5091601,3,5,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 631-11,한라요양원 우측,33.5085192,126.5058972,3,6,1,1,1,1,4,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담로1길 33,현대4차아파트 내,33.5160394,126.5072314,2,2,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 635-1,,33.5090967,126.5077507,2,2,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 641-44,승진원룸 옆,33.5086891,126.5097336,2,4,1,1,1,1,4,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 850-9,세종가든,33.509217,126.5038637,2,2,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용문로 88 ,,33.5032265,126.5050661,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용한로 3 ,복개천(탑마트) 주차장,33.5097486,126.5118438,2,4,1,1,1,1,2,1,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 487-4,,33.5156447,126.5123403,2,2,,2,,,,,,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 597-1,사대부고 남측,33.5128547,126.50888,2,2,1,1,,,2,,2,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 609-61,영보맨션 가동 남측,33.5103625,126.5062665,1,2,1,1,,,2,,2,2024-11-06
용담2동,제주특별자치도 제주시 용담삼동 505-6,이어도횟집옆,33.5162233,126.5079526,1,1,1,1,,,,,,2024-11-06
용담2동,제주특별자치도 제주시 용담삼동 1134,카페리횟집 앞 전주,33.5195505,126.4990993,1,1,1,1,,,,,,2024-11-06
용담2동,제주특별자치도 제주시 용담이동 730,삼영교통 앞,33.5040641,126.5007282,2,2,1,1,,,2,,,2024-11-06
건입동,제주특별자치도 제주시 임항로 8,탑동공영주차장 앞,33.5166082,126.5256059,2,3,2,1,0,0,2,1,2,2024-11-06
건입동,제주특별자치도 제주시 건입동 1349,올댓제주 남측,33.5160274,126.5283404,2,4,2,1,1,1,3,1,3,2024-11-06
건입동,제주특별자치도 제주시 서부두길 2,김밥천국 탑동본점 맞은편,33.5167215,126.5276558,2,4,1,1,0,0,0,1,2,2024-11-06
건입동,제주특별자치도 제주시 임항로 71-7,수협중앙회 제주어업정보통신국 맞은편,33.5173968,126.5320841,2,4,1,1,1,1,2,1,2,2024-11-06
건입동,제주특별자치도 제주시 건입동 1300-2  ,산지 변전소옆,33.5163425,126.5316365,2,4,2,1,1,1,2,1,2,2024-11-06
건입동,제주특별자치도 제주시 임항로 287,백록담주요소 북측,33.5154049,126.5387041,2,3,1,1,1,1,2,1,2,2024-11-06
건입동,제주특별자치도 제주시 만덕로4길 10-1 ,주민센터 뒤쪽,33.5149945,126.5308682,3,3,2,1,1,1,3,1,2,2024-11-06
건입동,제주특별자치도 제주시 만덕로 17-1  ,노동의원 맞은편,33.5150387,126.5321002,2,4,2,1,0,1,2,1,2,2024-11-06
